X,Y,id,icon_url
-1.26254029848713,49.5875333562891,"11",./0.png
-1.26334593607171,49.5895353608897,"11",./0.png
-1.26421044208712,49.5898866094475,"1",./0.png
-1.26433387243823,49.589933934625,"11",./0.png
-1.26601638912499,49.5898817722931,"11",./0.png
-1.26646227261044,49.5887987121044,,./0.png
-1.26455800155078,49.5866528231857,"11",./0.png
-1.26487294124433,49.5870710838833,"11",./0.png
-1.26519768760071,49.5875235038023,"11",./0.png
-1.26550288351258,49.5879290953323,"11",./0.png
-1.26550800547184,49.5866098143179,"11",./0.png
-1.26761053634175,49.5873422221573,"11",./0.png
-1.27083302258145,49.5896899998001,"11",./0.png
-1.27336002137612,49.589024066534,"11",./0.png
-1.27727392799859,49.5889845904733,"11",./0.png
-1.27208206656606,49.5862170356217,"11",./0.png
-1.27106187735669,49.5872977150003,"11",./0.png
-1.26657739861729,49.5898813104273,"11",./0.png
-1.27255454303033,49.5889130018111,"11",./0.png
-1.27249660027172,49.5889709417967,"11",./0.png
-1.27344475557313,49.5884311007821,"11",./0.png
-1.27719200476505,49.5883074558863,"11",./0.png
-1.26610633759686,49.5876194059119,"11",./0.png
-1.27337947249534,49.5862029924285,"11",./0.png
